Year,Location,Title,Author,Link
1993,Oslo,Needs and Possibilities of Statistical Information on Employment in the Services Industries (paper),"Bøegh-Nielsen, Peter",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001208.PDF
1993,Oslo,A Model Survey for Banking: Appendix: A Note on the Commodity Classification for the Banks (paper),"Collins, Richard W.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001220.PDF
1993,Oslo,A Model Survey for Insurance: Appendix: A Note on the Commodity Classification for the Insurance (paper),"Collins, Richard W.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001219.PDF
1993,Oslo,Cover Note to the Revised Version of the Insurance Chapter of Eurostat's Manual on Statistics of Services (paper),"Walton, John",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001170.PDF
1993,Oslo,Enterprise-based Statistics in the macro-economic Framework: with Reference to Insurance (paper),"Walton, John",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001171.pdf
1993,Oslo,Financial Intermediation Services Indirectly Measured (FISM) (paper),"Bournay, Jacques",https://www.voorburggroup.org/Documents/1993%20oslo/papers/1993-001.pdf
1993,Oslo,"Financial Intermediation, Excluding Insurance and Pension Funds: The 1993 SNA and Aspects of Country Practices Relating to Price and Volume Measures of Output (paper)","Chadeau, Ann",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001211.PDF
1993,Oslo,Measuring the Output of the Banks (paper),"Collins, Richard W.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001213.PDF
1993,Oslo,Measuring the Output of the Banks (paper),"Sciadas, George",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001213.PDF
1993,Oslo,"Methodological Manual of Statistics on Service Enterprises - Chapter ""Insurance"" (paper)",Eurostat,https://www.voorburggroup.org/Documents/1993%20oslo/papers/1993-005.pdf
1993,Oslo,The Imputed Output of Banks (paper),"Norton, Roger",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001212.PDF
1993,Oslo,A methodology for statistics on activity carried out via establishment abroad by service enterprises and Its implications for European policy on services (paper),"Lancetti, M.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001174.PDF
1993,Oslo,A methodology for statistics on activity carried out via establishment abroad by service enterprises and Its implications for European policy on services (paper),"Coulet, T.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001174.PDF
1993,Oslo,Administrative Data and Statistics on International Trade in Services (paper),"Schwarzl, Reinhold",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001233.PDF
1993,Oslo,Constant Price Accounting of Market Services in Sweden: Two Selected Cases (paper),"Karlsson, Eddie",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001216.PDF
1993,Oslo,CPA Documentation - An Outline (paper),"Rainer, Norbert",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001227.PDF
1993,Oslo,"Defining, Classifying and Measuring Trade Transactions in Professional Business Services (paper)","ESIF, Eurostat",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001235.PDF
1993,Oslo,Definitions and Classification of Services (paper),"Martini, Marco",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001173.PDF
1993,Oslo,"Description of Eurostat project on Services on Persons and Collectivities, Non Market Services (paper)","Gerardi, D.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001175.PDF
1993,Oslo,"Development of Statistics on International Trade in Services, For International or National Analysis? (paper)","van Tongeren, Jan W.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001231.PDF
1993,Oslo,"Development of Statistics on International Trade in Services, For International or National Analysis? (paper)","Dunavölgyi, Mária",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001231.PDF
1993,Oslo,Difficulties in the Measurement of Service Outputs (paper),"Sherwood, Mark K.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001218.PDF
1993,Oslo,Expansion of the Balance of Payments Framework (paper),"Landefeld, J. Steven.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001236.PDF
1993,Oslo,Experience of the Service Industry Classification in Reviewing JISC (paper),"Ito, Takao",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001225.PDF
1993,Oslo,Initial Circumstances of Service Statistics in the Period of Transition to the Market Economy (paper),"Novak, Jaroslav",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001242.PDF
1993,Oslo,Internationalisation of Services: For Another Approach (paper),"Nivlet, Jean-Marie",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001232.PDF
1993,Oslo,Links Between International Trade and Production of Services: Problems and Work in Progress in the OECD Area (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001136.PDF
1993,Oslo,Methodological Implications of the Pilot Survey on Business Services undertaken by Member States of the European Communities (paper),"Rikama, Samuli",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001209.PDF
1993,Oslo,Methodological Implications of the Pilot Survey on Business Services undertaken by Member States of the European Communities (paper),"Bøegh-Nielsen, Peter",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001209.PDF
1993,Oslo,Outline of the Survey on the Service Industry by MITI (paper),"Izumibe, Yoshinori",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001224.PDF
1993,Oslo,Proposal of a Metaclassification of Services in the context of the European System of Business Statistics (paper),"Nanopoulos, Photios",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001172.PDF
1993,Oslo,Proposed Explanatory Notes to the CPC - Divisions 94 to 99 (paper),"Picard, Hugues",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001223.PDF
1993,Oslo,Reference List for International Trade in Services Transactions (paper),"Dalpozzo, Luca",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001234.PDF
1993,Oslo,Services Classifications - Issue Paper No. 6 (paper),Economic Classification Policy Committee,https://www.voorburggroup.org/Documents/1993%20oslo/papers/001229.PDF
1993,Oslo,Some Basic Issues in the CPC (paper),"Neece, Walter",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001222.PDF
1993,Oslo,Standard Industrial Classification for Japan (paper),Statistics Bureau - Japan,https://www.voorburggroup.org/Documents/1993%20oslo/papers/1993-004.pdf
1993,Oslo,Statistical Requirements of GATT and UNCTAD in the Area of International Trade in Services Statistics (paper),UNCTAD,https://www.voorburggroup.org/Documents/1993%20oslo/papers/001240.PDF
1993,Oslo,Statistical Requirements of GATT and UNCTAD in the Area of International Trade in Services Statistics (paper),GATT,https://www.voorburggroup.org/Documents/1993%20oslo/papers/001240.PDF
1993,Oslo,The Challenges of Developing Service Product Codes (paper),"Powell-Hill, Pamela",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001228.PDF
1993,Oslo,The Development of Short-Term Production Indices for Market Services (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1993%20oslo/papers/1993-003.pdf
1993,Oslo,The French Experience on International Trade in Services (paper),"Besnard, Denis",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001238.PDF
1993,Oslo,The New Macrostatistics Treatment of the In Bond Export Industry in Mexico (paper),"Luna, Maria Eugenia Gomez",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001237.PDF
1993,Oslo,The SERT Project Bi-directional Information Exchange between Enterprises and National Institutes of Statistics based on automatic Data Management (paper),"Lancetti, M.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001176.PDF
1993,Oslo,A Strategy for the Development of Services Statistics (paper),Statistics Canada,https://www.voorburggroup.org/Documents/1993%20oslo/papers/001241.PDF
1993,Oslo,"Description of Pilot Surveys on: - Audiovisual Services, - Hotels and Travel Agencies, - Transport Sector, to be Undertaken in Member States of the European Communities and EFTA-Countries in 1993-1994 (paper)","van Haasteren, A.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001169.PDF
1993,Oslo,"Description of Prices and Quantities Studies to be Undertaken on Transport Freight (N), on Business Services (F) and on Postal and Telecommunication Services (D) (paper)","van Haasteren, A.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/008050.PDF
1993,Oslo,"Standard Surveys, Computer Services, Telecommunication, Audiovisual, Market Research and Advertising Services: Results for 1991 in France (paper)","Trogan, Philippe",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001243.PDF
1993,Oslo,"The Use of the CPC in Australian Bureau of Statistics Wholesale, Retail and Service Industries Surveys (paper)","Allen, G.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/1993-002.pdf
1993,Oslo,"The Use of the CPC in Australian Bureau of Statistics Wholesale, Retail and Service Industries Surveys (paper)","Pattison, W.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/1993-002.pdf
1993,Oslo,"The Use of the CPC in Australian Bureau of Statistics Wholesale, Retail and Service Industries Surveys (paper)","Sarossy, G.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/1993-002.pdf
1993,Oslo,Ocean Water Transport in Statistics - Selected Issues (paper),"Halvorsen, Tore",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001239.PDF
1993,Oslo,Management and Business Consulting Services in the CPC (paper),"April, Daniel",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001226.PDF
1993,Oslo,Proposals for quantitative indicators in the telecommunication sector - a German approach (paper),"Hake, Lothar",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001217.PDF
1993,Oslo,"The Composition and Structure of the Telecommunications, Audiovisual, Insurance and Computer Services Industries in Voorburg Group Member Countries (paper)","Pattison, W.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001210.PDF
1993,Oslo,"The Composition and Structure of the Telecommunications, Audiovisual, Insurance and Computer Services Industries in Voorburg Group Member Countries (paper)","Sarossy, G.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001210.PDF
1993,Oslo,"The Composition and Structure of the Telecommunications, Audiovisual, Insurance and Computer Services Industries in Voorburg Group Member Countries (paper)","Allen, G.",https://www.voorburggroup.org/Documents/1993%20oslo/papers/001210.PDF
1992,Williamsburg,Accounting Services and the CPC (paper),"Nijhowne, Shaila",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001153.PDF
1992,Williamsburg,Engineering and Other Technical Activities and the CPC (paper),"Olsson, Berit",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001157.PDF
1992,Williamsburg,Pricing Services of Consulting Engineers - Update October 1992 (paper),"Lowe, Robin",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001168.PDF
1992,Williamsburg,"Improving Measurement of Employment, Hours and Earnings in the Service Sector (paper)","Plewes, Thomas J.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001167.PDF
1992,Williamsburg,"Model survey on Insurance Services: A framework for improving information on Insurance Services: Methodological Manual of Statistics on Service Enterprises: Chapter ""Insurance"" (paper)","Walton, John",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001144.PDF
1992,Williamsburg,A Model Survey of Insurance Services (paper),"Collins, Richard W.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001142.PDF
1992,Williamsburg,Classification and Definition of Financial Products (paper),"de Vries, Gabe H.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001154.PDF
1992,Williamsburg,Measuring the Output of Banks: What Do Banks Do? (paper),"Triplett, Jack E.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001118.PDF
1992,Williamsburg,Output and Price Measurement in Commercial Banks: Evidence from FDIC Data (paper),"Fixler, Denis J.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001119.PDF
1992,Williamsburg,Output and Price Measurement in Commercial Banks: Evidence from FDIC Data (paper),"Zieschang, Kimberly",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001119.PDF
1992,Williamsburg,Measuring the Output of Banks: What Do Banks Do? (Condensed Form) (paper),"Triplett, Jack E.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001166.PDF
1992,Williamsburg,A Note on International Trade in Services in Norway (paper),"Halvorsen, Tore",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001126.PDF
1992,Williamsburg,A Note on International Trade in Services in Norway (paper),"Nørgaard, Elisabeth",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001126.PDF
1992,Williamsburg,"A Review of Papers on National Statistical Initiatives for Services: More and Better, But Enough? (paper)","Ascher, Bernard",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/1992-001.pdf
1992,Williamsburg,Application of the Provisional CPC by the Australian Bureau of Statistics (paper),"McGeachie, David",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001156.PDF
1992,Williamsburg,Central Product Coding: An Empirical Application of the Identification and Classification Criteria for Business Services (paper),"Martini, Marco",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001152.PDF
1992,Williamsburg,Central Product Coding: Classification of Products by Activities in the Services (paper),"Rainer, Norbert",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001158.PDF
1992,Williamsburg,Commodity Classification in the National Accounts of Norway: Application of CPA in the national accounts (paper),"Hobbelstad-Simpson, Liv",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001127.PDF
1992,Williamsburg,Commodity Classification in the National Accounts of Norway: Application of CPA in the national accounts (paper),"Lasse-Rogeberg, Svein",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001127.PDF
1992,Williamsburg,"Conceptual and Technical Issues in the CPC, with Emphasis on Wholesale and Retail Trade (paper)","Neece, Walter",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001151.PDF
1992,Williamsburg,Country Experiences on Pilot Surveys: Recommendations from the German point of view for conducting annual surveys in the ICOBS Sphere (paper),"Hake, Lothar",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001163.PDF
1992,Williamsburg,Draft Classification of International Transactions in Services (paper),"Gill, Mahinder",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001129.PDF
1992,Williamsburg,Employment and Production-based Proxies for Trade Specialization in Services (paper),"Karsenty, Guy",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001132.PDF
1992,Williamsburg,Employment and Production-based Proxies for Trade Specialization in Services (paper),"Hoekman, Bernard M.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001132.PDF
1992,Williamsburg,Country Experience on Pilot Survey: Eurostat's Experiences on Pilot Surveys: 1) Preliminary Results for the Retail Trade Sector (paper),"Albert, Jean",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001164.PDF
1992,Williamsburg,Country Experience on Pilot Survey: Eurostat's Experiences on Pilot Surveys: 1) Preliminary Results for the Business Service Sector (paper),"Fisher, E.A.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001165.PDF
1992,Williamsburg,Country Experience on Pilot Survey: Eurostat's Experiences on Pilot Surveys: 1) Preliminary Results for the Business Service Sector (paper),"Slama, Saida",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001165.PDF
1992,Williamsburg,Country Experience on Pilot Survey: 1) Council Decision of 18 June 1992 established a two-year programme (1992 to 1993) for the development of European statistics on services (92/326/EEC) 2) Eurostat's Experiences on Pilot Surveys (paper),"Gupta, Hari C.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/008051.PDF
1992,Williamsburg,"Improvement in U.S. International Service Statistics under the ""Boskin Initiative"" (paper)","Landefeld, J. Steven.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001160.PDF
1992,Williamsburg,"Improvement in U.S. International Service Statistics under the ""Boskin Initiative"" (paper)","Bach, Christopher L.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001160.PDF
1992,Williamsburg,Indices Used in the OECD Area to Derive Constant Price Value Added in Services - Part 2 (paper),"Chadeau, Ann",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001371.PDF
1992,Williamsburg,International Activities of Enterprises of Services Sectors: The Role of the Balance of Payments in an Integrated Approach (paper),"Benassi, Marie P.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001130.PDF
1992,Williamsburg,International Trade in Services: selected issues on the linkage between national and international trade statistics (paper),"Dunavölgyi, Mária",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001128.PDF
1992,Williamsburg,International Trade in Services: selected issues on the linkage between national and international trade statistics (paper),"Bloem, Adriaan M.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001128.PDF
1992,Williamsburg,Links Between Domestic Services and Trade in Services: United Kingdom (paper),"Stock, Michael",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001135.PDF
1992,Williamsburg,Links Between International Trade and Production of Services: Problems and Work in Progress in the OECD Area (Revised Version) (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001230.PDF
1992,Williamsburg,Links Between Trade in Services and Domestic Production: Conceptual and Measurement Issues (paper),"Meguerditchian, Albert",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001131.PDF
1992,Williamsburg,"Prices and Quantities in Services: Measurement of Volume and Price Changes for Commercial Services: further developments. The possibilities offered by Eurostat's Methodological Manual for Service Statistics: ""Distributive Trade"" Chapter (paper)","Albert, Jean",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001122.PDF
1992,Williamsburg,Outline of the Corporate Service Price Index and Recent Trends (paper),Bank of Japan,https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001375.PDF
1992,Williamsburg,"Product, activity and transaction approaches to classifications: a proposal for an aggregated activity classification compatible with Balance of Payment (paper)","Lancetti, Marco",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001133.PDF
1992,Williamsburg,Progress Report on the Development of Business Service Price Indexes in France (paper),"Picard, Hugues",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001120.PDF
1992,Williamsburg,Recent Improvements to Service Industry Data Coverage at the U.S. Bureau of the Census (paper),"Torene, Laurie",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001159.PDF
1992,Williamsburg,Central Product Coding: The ATHENA Project: the Methodological Coordination of Statistics on Enterprises through the Elaboration of a Common Thesaurus (paper),"Lancetti, Marco",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001155.PDF
1992,Williamsburg,The Use of Deflators in the Measurement of Output of the Service Sector in the United Kingdom (paper),"Daniel, David",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001124.PDF
1992,Williamsburg,The Use of the Provisional Central Product Classification (paper),"McSween, Curtis",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/008074.PDF
1992,Williamsburg,Towards a Strategy and a Set up of Guidelines for the Collection of Statistics on the Business Services Sector (paper),"Olsson, Berit",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001162.PDF
1992,Williamsburg,Towards a Strategy and a Set up of Guidelines for the Collection of Statistics on the Business Services Sector (paper),"Jeskanen-Sundström, Heli",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001162.PDF
1992,Williamsburg,Towards a Strategy and a Set up of Guidelines for the Collection of Statistics on the Business Services Sector (paper),"Bøegh-Nielsen, Peter",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001162.PDF
1992,Williamsburg,Trade in Services and Establishment Trade (paper),"Nivlet, Jean-Marie",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001134.PDF
1992,Williamsburg,Volume Measurement of Government Output: The Dutch Practice Since Revision 1987 (paper),"Kazemier, Brugt",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001121.PDF
1992,Williamsburg,Working Notes on the Proposed Methodologies for Volume Measures of Service Industries (paper),"McSween, Curtis",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001125.PDF
1992,Williamsburg,Indices Used in the OECD Area to Derive Constant Price Value Added in Services: Introduction and Part 1 (paper),"Chadeau, Ann",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001123.PDF
1992,Williamsburg,"Standard Surveys - Computer Services, Telecommunication Services, Audiovisual Services - Results for 1990 in France (paper)","Trogan, Philippe",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001139.PDF
1992,Williamsburg,A Price Index for Security Services in France: A Test (paper),"Ridgeway, Arthur",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001290.PDF
1992,Williamsburg,"An Example of the Use of Annual Surveys on Enterprises for National Accounts: The Transfer ""Sector to Branch"" on Turnover (Application to the Computer Service Branch) (paper)","Lacroix, Michel",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001150.PDF
1992,Williamsburg,Implementation of the Model Survey of Computer Services (paper),"Mitchell, G.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001145.PDF
1992,Williamsburg,Implementation of the Model Survey of Computer Services (paper),"Rogers, R.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001145.PDF
1992,Williamsburg,Implementation of the Model Survey of Computer Services (paper),"Pattison, W.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001145.PDF
1992,Williamsburg,Model Survey of Computer Services - Czechoslovak Experience (paper),"Kux, Jaroslav",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001147.PDF
1992,Williamsburg,Report on the Implementation of the Model Survey of Computer Services (paper),"April, Daniel",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001149.PDF
1992,Williamsburg,The Composition and Structure of the Computer Services Industry in Voorburg Group Member Countries (paper),"Pattison, W.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001146.PDF
1992,Williamsburg,The Composition and Structure of the Computer Services Industry in Voorburg Group Member Countries (paper),"Rogers, R.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001146.PDF
1992,Williamsburg,The CPC and Computer Services in Finland (paper),"Rikama, Samuli",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001148.PDF
1992,Williamsburg,Future Work of the Voorburg Group (paper),Bureau of the Census - USA,https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/1992-002.pdf
1992,Williamsburg,A Model Survey for the Telecommunication Sector (paper),"Collins, Richard W.",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001141.PDF
1992,Williamsburg,Model Survey for Audiovisual Services (paper),"Trogan, Philippe",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001138.PDF
1992,Williamsburg,Model Survey of Audiovisual Services - Finnish Experience (paper),"Weckstrom-Eno, Kaisa",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001137.PDF
1992,Williamsburg,Swedish Audiovisual Services 1990 (paper),"Thisner, Magnus",https://www.voorburggroup.org/Documents/1992%20williamsburg/papers/001140.PDF
1991,Helsinki,Engineering Services and the CPC (paper),"Nijhowne, Shaila",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001038.PDF
1991,Helsinki,Engineering Services and the CPC (paper),"April, Daniel",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001038.PDF
1991,Helsinki,Pricing of Services of Consulting Engineers (paper),"Lowe, Robin",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001052.PDF
1991,Helsinki,Use of Register - Based Employment Statistics to Provide Data for Service Statistics (paper),"Laihonen, Aarno",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001069.PDF
1991,Helsinki,Price and volume statistics: Insurance and pension funding (paper),"Walton, John",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001055.PDF
1991,Helsinki,Volume Measures for Insurance and Pension Funding (paper),"Rothovius, Tuomas",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001056.PDF
1991,Helsinki,Volume Measures for Insurance and Pension Funding (paper),"Varjonen, Seppo",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001056.PDF
1991,Helsinki,An Account of Statistics on Trade in Services Compiled by Hong Kong (paper),"Ho, Frederick Wing Huen",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001075.PDF
1991,Helsinki,Annotated Outline of a Methodological Manual for Price and Volume Statistics in Services (paper),"Crocicchi, Ovidio",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001048.PDF
1991,Helsinki,Calculating Service Price Indexes? It is Possible! (paper),"Picard, Hugues",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001045.PDF
1991,Helsinki,Central Bureau Uses of Administrative Data for Service Statistics (paper),"Konschnik, Carl A.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001070.PDF
1991,Helsinki,Central Bureau Uses of Administrative Data for Service Statistics (paper),"Hanczaryk, Paul S.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001070.PDF
1991,Helsinki,Central Bureau Uses of Administrative Data for Service Statistics (paper),"Greenberg, Brian V.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001070.PDF
1991,Helsinki,Central Bureau Uses of Administrative Data for Service Statistics (paper),"Hamilton, Howard N.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001070.PDF
1991,Helsinki,"Comments on Mr. Flottum's Paper ""Volume measures of services and service industries; Draft international guidelines"" (paper)","Meguerditchian, Albert",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001046.PDF
1991,Helsinki,Defining Services: An Enumerative Approach (Revised Version) (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001042.PDF
1991,Helsinki,Development of Methodological Guidelines for conducting Pilot Surveys on the Business Services Sector (paper),"Fisher, E.A.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001063.PDF
1991,Helsinki,Development of Service Industry Statistics in Australia (paper),"Pattinson, William",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001066.PDF
1991,Helsinki,International Trade in Services (paper),"Tislenkoff, Wladimir",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001072.PDF
1991,Helsinki,ISIC Revision 3 and Service Industries' Classifications in OECD Countries: A Tentative Comparison (paper),"Chadeau, Ann",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001043.PDF
1991,Helsinki,Measurement of tariff bound prices for services (paper),"Guckes, S.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001044.PDF
1991,Helsinki,Outline of the 1989 Survey on Service Industries (paper),"Takami, Akira",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001065.PDF
1991,Helsinki,Price Index Computation for (Business) Services (paper),"Isacsson, Göthe",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001054.PDF
1991,Helsinki,Price Indexes for Commercial Services: The French Experience (paper),"Amand, Francis",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001049.PDF
1991,Helsinki,Prices and Quantities in Productivity Measurements for the Government Sector in Sweden (paper),"Kôll, Jüri",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001058.PDF
1991,Helsinki,Proposal for the Elaboration of a Glossary of Service Terms (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001039.PDF
1991,Helsinki,Proposals for a Joint OECD - Eurostat Trade-in-Services Classification (paper),OECD; EUROSTAT,https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001076.PDF
1991,Helsinki,Questionnaire on the Measurement of Value Added at Constant Prices in Service Activities / Industries (paper),OECD,https://www.voorburggroup.org/Documents/1991%20helsinki/papers/1991-001.pdf
1991,Helsinki,Services Classification System: Classification of Services Functions (paper),"Lancetti, Marco",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001041.PDF
1991,Helsinki,Statistical Processing of Administrative Files: The French Experience (paper),"Trogan, Philippe",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001068.PDF
1991,Helsinki,Statistical requirements for the measurement of the change in the volume and the price of trade services (paper),"Albert, Jean",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001050.PDF
1991,Helsinki,Statistical Survey for selected non-financial service trades (paper),"Norton, Roger",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001061.PDF
1991,Helsinki,Statistics on Trade in Services in Asia (paper),"Dunavölgyi, Mária",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001073.PDF
