Year,Location,Format,Title,ISIC Section,2 digit ISIC Division,Author,Type,Theme,Topic,Link
2010,Vienna,Paper,Sector Paper on Water Transport (paper),H - Transportation and storage,50 - Water transport,"Olsson, Thomas",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2002.pdf
2010,Vienna,Paper,Sector Paper on Water Transport (paper),H - Transportation and storage,50 - Water transport,"Färnstrand, Jonas",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2002.pdf
2010,Vienna,Presentation,Sector Paper on Water Transport (ppp),H - Transportation and storage,50 - Water transport,"Olsson, Thomas",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2003.pdf
2010,Vienna,Presentation,Sector Paper on Water Transport (ppp),H - Transportation and storage,50 - Water transport,"Åhman, Johan",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2003.pdf
2010,Vienna,Paper,Sector Paper on: Rail Freight Transportation Services (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Goldhammer, Bernhard",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2004.pdf
2010,Vienna,Paper,Sector Paper on: Rail Freight Transportation Services (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Barzyk, Fred",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2004.pdf
2010,Vienna,Paper,Sector Paper on: Rail Passenger Transportation Services (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Goldhammer, Bernhard",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2006.pdf
2010,Vienna,Presentation,Session: Banking and Credit (ppp),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Auer, Josef",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2047.pdf
2010,Vienna,Paper,SPPI for Accommodation and Food Services in Finland (paper),I - Accommodation and food service activities,56 - Food and beverage service activities,"Nieminen, Sanna",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2043.pdf
2010,Vienna,Presentation,SPPI for Accommodation and Food Services in Finland (ppp),I - Accommodation and food service activities,56 - Food and beverage service activities,"Nieminen, Sanna",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2044.pdf
2010,Vienna,Presentation,SPPI for Accommodation and Food Services in Ireland (ppp),I - Accommodation and food service activities,56 - Food and beverage service activities,"O'Hanlon, Niall",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2046.pdf
2010,Vienna,Presentation,SPPI For Cleaning Activities In Germany (ppp),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Lorenz, Susanne",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2029.pdf
2010,Vienna,Presentation,SPPI for Cleaning and Facilities Services in Austria (ppp),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Stock, Christian",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2033.pdf
2010,Vienna,Presentation,SPPI for Hotels in Sweden (ppp),I - Accommodation and food service activities,55 - Accommodation,"Fridén, Marcus",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2042.pdf
2010,Vienna,Presentation,SPPI for Industrial Cleaning in Norway (ppp),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Hansen, Jonas A",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2027.pdf
2010,Vienna,paper,SPPI for Retail Services in Canada (paper),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"45 - Wholesale and retail trade and repair of motor vehicles and motorcycles
47 - Retail trade, except of motor vehicles and motorcycles","Loranger, André",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2067.pdf
2010,Vienna,paper,SPPI for Retail Services in Canada (paper),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"45 - Wholesale and retail trade and repair of motor vehicles and motorcycles
47 - Retail trade, except of motor vehicles and motorcycles","Draper, Catherine",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2067.pdf
2010,Vienna,presentation,SPPI for Retail Services in Canada (ppp),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"45 - Wholesale and retail trade and repair of motor vehicles and motorcycles
47 - Retail trade, except of motor vehicles and motorcycles","Loranger, André",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2068.pdf
2010,Vienna,Presentation,SPPI in Hungary: Scientific research and development services. R & D (ppp),"M - Professional, scientific and technical activities",72 - Scientific research and development,"Holocsy, Ildikó Hamvainé",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2084.pdf
2010,Vienna,Presentation,SPPI Mini Presentation: Developing a Producer Price Index for Banking Services (ppp),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Loranger, André",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2049.pdf
2010,Vienna,Paper,SPPI Mini Presentation. SPPI for Cleaning Services in Germany (paper),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Lorenz, Susanne",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2028.pdf
2010,Vienna,Paper,The Australian Perspective on Financial Intermediation Services (paper),K - Financial and insurance activities,66 - Activities auxiliary to financial service and insurance activities,"Morgan, Michael",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2050.pdf
2010,Vienna,Paper,The Australian Perspective on Financial Intermediation Services (paper),K - Financial and insurance activities,66 - Activities auxiliary to financial service and insurance activities,"Apsitis, Michelle",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2050.pdf
2010,Vienna,Presentation,The Australian Perspective on Financial Intermediation Services (ppp),K - Financial and insurance activities,66 - Activities auxiliary to financial service and insurance activities,"Morgan, Michael",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2051.pdf
2010,Vienna,Presentation,"Tourism and Travel Statistics at Statistics Austria: Methodology, concepts and results (ppp)",N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Laimer, Peter",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2057.pdf
2010,Vienna,Presentation,Turnover and Output Measurement for Accommodation and Food Services in Ireland (ppp),I - Accommodation and food service activities,56 - Food and beverage service activities,"O'Hanlon, Niall",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2040.pdf
2010,Vienna,Presentation,Turnover and Output Measurement for R & D Activities in Germany (ppp),"M - Professional, scientific and technical activities",72 - Scientific research and development,"Fischer, Hanna",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2077.pdf
2010,Vienna,Paper,Turnover and Output Measurement For The Cleaning Activities And Facilities Services In The Netherlands (paper),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Urlings, Noortje",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2022.pdf
2010,Vienna,Paper,Turnover and Output Measurement For The Cleaning Activities And Facilities Services In The Netherlands (paper),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Berkel, Fintan van",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2022.pdf
2010,Vienna,Paper,Turnover and Output Measurement for the Research and Development Sector in the Netherlands (paper),"M - Professional, scientific and technical activities",72 - Scientific research and development,"Berends-Ballast, Mieke",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2078.pdf
2010,Vienna,Presentation,Turnover and Output Measurement in Cleaning And Facility Services In Germany (ppp),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Röstel, Daniela",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2025.pdf
2010,Vienna,Presentation,Turnover and Output Measurement in Cleaning And Facility Services In Germany (ppp),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Fischer, Hanna",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2025.pdf
2010,Vienna,Presentation,Turnover for Accommodations and Food Services in Japan (ppp),I - Accommodation and food service activities,56 - Food and beverage service activities,"Kanamuro, Takako",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2038.pdf
2010,Vienna,Presentation,Turnover for Combined Facility Services and Cleaning Activities (ppp),N - Administrative and support service activities,81 - Services to buildings and landscape activities,"Kalko, Jakob",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2021.pdf
2010,Vienna,Presentation,Turnover for Scientific Research and Development (ppp),"M - Professional, scientific and technical activities",72 - Scientific research and development,"Kalko, Jakob",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2010%20Vienna/Papers/2010%20-%2075.pdf
2009,Oslo,Presentation,"""Pris"" - An application for index estimation (ppp)",Cross cutting,Cross cutting,"Wolday, Fitwi",Methodology,Other,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2056.pdf
2009,Oslo,Presentation,ABS approach to the Producer Price Index for Water Transport Services (ppp),H - Transportation and storage,50 - Water transport,"Williams, Daryl",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2054.pdf
2009,Oslo,Presentation,ABS approach to the Producer Price Index for Water Transport Services (ppp),H - Transportation and storage,50 - Water transport,"Whelan, Sarah",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2054.pdf
2009,Oslo,Presentation,ABS approach to the Producer Price Index for Water Transport Services (ppp),H - Transportation and storage,50 - Water transport,"Apsitis, Michelle",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2054.pdf
2009,Oslo,Paper,Banking and Other Credit Intermediation Activities. Turnover/Output Measures and Practices in the U.S. (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Roman, Steven M.",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2016.pdf
2009,Oslo,Presentation,Country Progress Report: 2009 (ppp), , ,"Wallace, Mark E.",Progress Report,Other,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2001.pdf
2009,Oslo,Presentation,Designation of Industries and Assignments for VG 2010 Mini-presentations and Revisted Sector Paper - Part 1 (ppp), , ,"Wallace, Mark E.",Other,Other,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2078.pdf
2009,Oslo,Presentation,Developing and implementing a survey on Intermediate Consumption (ICS) for the service sector in Sweden (ppp),Cross cutting,Cross cutting,"Forssén, Kerstin",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2029.pdf
2009,Oslo,Paper,Developing and implementing a survey on intermediate consumption for the service sector in Sweden concerning reference year 2007 - Special focus on Railway transport (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Lennartsson, Daniel",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2028.pdf
2009,Oslo,Paper,Developing and implementing a survey on intermediate consumption for the service sector in Sweden concerning reference year 2007 - Special focus on Railway transport (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Carlsson, Margareta",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2028.pdf
2009,Oslo,Presentation,Discussion Wholesale Trade (ppp),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","Norrman, Vera",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2075.pdf
2009,Oslo,Paper,"Drafrt Sector Paper on: ISIC 46 (rev 4) Wholesale trade and commission trade, except of motor vehicles and motorcycles (paper)",G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","Norrman, Vera",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2071.pdf
2009,Oslo,Paper,Effects of Globalization on IT Services (paper),J - Information and communication,63 - Information service activities,"Holdway, Michael",Industry issue,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2005.pdf
2009,Oslo,Presentation,Effects of Globalization on IT Services in the United States (ppp),J - Information and communication,63 - Information service activities,"Swick, Roslyn B.",Industry issue,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2006.pdf
2009,Oslo,Presentation,Effects of Globalization on Services Producer Price Index Change in the IT Industry (ppp),J - Information and communication,63 - Information service activities,"Gac, Denis",Industry issue,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2012.pdf
2009,Oslo,Paper,Effects of Globalization on Services Producer Price Index Change in the IT Industry: Case Studies for Selected Multinational Companies (paper),J - Information and communication,63 - Information service activities,"Gac, Denis",Industry issue,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2011.pdf
2009,Oslo,Presentation,Future Agenda (ppp), , ,"Wallace, Mark E.",Agenda,Other,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2077.pdf
2009,Oslo,Presentation,Globalization and Computer Services in Sweden (ppp),J - Information and communication,"62 - Computer programming, consultancy and related activities","Norrman, Vera",Industry issue,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2008.pdf
2009,Oslo,Presentation,Globalization and SPPI in the IT Industry: after study visits to Multinational Companies (ppp),J - Information and communication,63 - Information service activities,"Gac, Denis",Industry issue,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2013.pdf
2009,Oslo,Paper,"Glossary of Voorburg Group Terminology for Mini-Presentations, Sector Papers, and Revisited Sector Papers (paper)",Cross cutting,Cross cutting,"Langer, Tom",Glossary,Other,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2004.pdf
2009,Oslo,Presentation,ISIC 6419 Other Monetary Intermediation. Mini-paper: SPPI for Banking (ppp),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Berger, Matt",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2024.pdf
2009,Oslo,Paper,ISIC 6419 Other Monetary Intermediation. Mini-presentation for SPPIs (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Pegler, Kat",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2023.pdf
2009,Oslo,Paper,ISIC 6419 Other Monetary Intermediation. Mini-presentation for SPPIs (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Berger, Matt",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2023.pdf
2009,Oslo,Paper,Measuring Globalization and the IT Services Industry in Ireland (paper),J - Information and communication,63 - Information service activities,"McMahon, Richard",Country Industry,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2009.pdf
2009,Oslo,Presentation,Measuring Globalization and the IT Services Industry in Ireland (ppp),J - Information and communication,63 - Information service activities,"McMahon, Richard",Country Industry,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2010.pdf
2009,Oslo,Paper,Mini Presentation on Turnover / Output for Water Transportation in Spain (paper),H - Transportation and storage,50 - Water transport,"Rio, Raquel del",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2045.pdf
2009,Oslo,Paper,Mini Presentations on Banking Output/Turnover Measures in Canada (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Vella, Mario",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2014.pdf
2009,Oslo,Paper,Mini Presentations on Banking Output/Turnover Measures in Canada (paper),"64 - Financial service activities, except insurance and pension funding","64 - Financial service activities, except insurance and pension funding","Ducharme, Louis Marc",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2014.pdf
2009,Oslo,Paper,Mini-presentation on Turnover / Output for Water Transportation in Poland (paper),H - Transportation and storage,50 - Water transport,"Matulska-Bachura, Agnieszka",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2047.pdf
2009,Oslo,Presentation,Mini-presentation on Turnover / output for Water Transportation in Poland (ppp),H - Transportation and storage,50 - Water transport,"Matulska-Bachura, Agnieszka",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2048.pdf
2009,Oslo,Presentation,Mini-Presentations on Turnover/Output and Price Indices for Banking and intermediation activities: The experience of 5 countries (ppp),"64 - Financial service activities, except insurance and pension funding","64 - Financial service activities, except insurance and pension funding","Ducharme, Louis Marc",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2015.pdf
2009,Oslo,Paper,National Institute of Statistics and Geography - INEGI (paper),Cross cutting,Cross cutting,"Zepeda, Ramon Bravo",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2017.pdf
2009,Oslo,Presentation,National Institute of Statistics and Geography. Banking and and credit. Finance and Insurance services in Mexico (Turnover) (ppp),K - Financial and insurance activities,66 - Activities auxiliary to financial service and insurance activities,"Zepeda, Ramon Bravo",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2018.pdf
2009,Oslo,Presentation,Overview of classifications. Rail Transportation services (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Berger, Matt",Classification,Prices,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2027.pdf
2009,Oslo,Presentation,Overview of Classifications. Water Transportation Service (ppp),H - Transportation and storage,50 - Water transport,"Berger, Matt",Classification,Prices,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2042.pdf
2009,Oslo,Presentation,Passenger Rail Transport (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Kaumanns, Sven C.",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2033.pdf
2009,Oslo,Paper,Passenger Rail Transport. Problems in Measuring and Interpreting Turnover (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Kaumanns, Sven C.",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2032.pdf
2009,Oslo,Paper,Producer Price Index For Rail Transportation In Germany (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Goldhammer, Bernhard",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2038.pdf
2009,Oslo,Paper,Producer Price Index For Water Transportation in Germany (paper),H - Transportation and storage,50 - Water transport,"Oslo, Norway",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2051.pdf
2009,Oslo,Presentation,Producer Price Index For Water Transportation In Germany (ppp),H - Transportation and storage,50 - Water transport,"Roemer, Peter",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2052.pdf
2009,Oslo,Paper,Producer Price Indexes for Water Transport Services within Australia (paper),H - Transportation and storage,50 - Water transport,"Williams, Daryl",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2053.pdf
2009,Oslo,Paper,Producer Price Indexes for Water Transport Services within Australia (paper),H - Transportation and storage,50 - Water transport,"Whelan, Sarah",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2053.pdf
2009,Oslo,Paper,Producer Price Indexes for Water Transport Services within Australia (paper),H - Transportation and storage,50 - Water transport,"Apsitis, Michelle",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2053.pdf
2009,Oslo,Presentation,Research in Statistics Norway: The Norwegian Economy (ppp),"M - Professional, scientific and technical activities",72 - Scientific research and development,"TorbjØrn, Eika",Other,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2055.pdf
2009,Oslo,Paper,Revised Revisited Sector Paper on: Rental and Leasing Services (paper),N - Administrative and support service activities,77 - Rental and leasing activities,"Mazin, Yana",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2060.pdf
2009,Oslo,Paper,Revised Revisited Sector Paper on: Rental and Leasing Services (paper),N - Administrative and support service activities,77 - Rental and leasing activities,"Barzyk, Fred",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2060.pdf
2009,Oslo,Paper,Revised Revisited Sector Paper on: ISIC 6810 Real estate activities with owned or leased property. ISIC 6820 Real estate activities on a fee or contract basis (paper),N - Administrative and support service activities,77 - Rental and leasing activities,"Nieminen, Sanna",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2068.pdf
2009,Oslo,Presentation,Revisited Sector Paper: Real estate activities with owned or leased property (ISIC). Real estate activities on a fee or contract basis (ISIC 6820) (ppp),N - Administrative and support service activities,77 - Rental and leasing activities,"Murphy, John B.",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2069.pdf
2009,Oslo,Presentation,Revisited Sector Paper For Rental and Leasing Services (ppp),N - Administrative and support service activities,77 - Rental and leasing activities,"Barzyk, Fred",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2061.pdf
2009,Oslo,Presentation,Revisited Sector Paper ISIC / NACE 80 Security and Investigation Activities (ppp),N - Administrative and support service activities,80 - Security and investigation activities,"Vizner, Ruth",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2065.pdf
2009,Oslo,Presentation,Revisited Sector Paper ISIC / NACE 80 Security and Investigation Activities (ppp),N - Administrative and support service activities,80 - Security and investigation activities,"Lorenz, Susanne",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2065.pdf
2009,Oslo,Presentation,Revisited Sector paper on Air transport SPPIS (ppp),H - Transportation and storage,51 - Air transport,"Puchter, Christian",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2059.pdf
2009,Oslo,Presentation,Revisited Sector paper on Air transport SPPIS (ppp),H - Transportation and storage,51 - Air transport,"Auer, Josef",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2059.pdf
2009,Oslo,Presentation,Revisited Sector Paper on ISIC Rev.4 / NACE REV. 2 78 Employment activities (ppp),N - Administrative and support service activities,78 - Employment activities,"Matulska-Bachura, Agnieszka",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2063.pdf
2009,Oslo,Paper,Revisited Sector Paper on: ISIC 51 Airport trasport (paper),H - Transportation and storage,51 - Air transport,"Puchter, Christian",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2058.pdf
2009,Oslo,Paper,Revisited Sector Paper on: ISIC 51 Airport trasport (paper),H - Transportation and storage,51 - Air transport,"Auer, Josef",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2058.pdf
2009,Oslo,Paper,Revisited Sector Paper on: ISIC 7310 Advertising (paper),"M - Professional, scientific and technical activities",73 - Advertising and market research,"Šulc, Jiri",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2066.pdf
2009,Oslo,Paper,Revisited Sector Paper on: ISIC 7310 Advertising (paper),"M - Professional, scientific and technical activities",73 - Advertising and market research,"Pegler, Kat",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2066.pdf
2009,Oslo,Paper,Revisited Sector Paper on: ISIC 7310 Advertising (paper),"M - Professional, scientific and technical activities",73 - Advertising and market research,"Berger, Matt",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2066.pdf
2009,Oslo,Presentation,Revisited Sector Paper on: ISIC 7310 Advertising (ppp),"M - Professional, scientific and technical activities",73 - Advertising and market research,"Šulc, Jiri",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2067.pdf
2009,Oslo,Presentation,Revisited Sector Paper on: ISIC 7310 Advertising (ppp),"M - Professional, scientific and technical activities",73 - Advertising and market research,"Pegler, Kat",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2067.pdf
2009,Oslo,Presentation,Revisited Sector Paper on: ISIC 7310 Advertising (ppp),"M - Professional, scientific and technical activities",73 - Advertising and market research,"Berger, Matt",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2067.pdf
2009,Oslo,Paper,Revisited Sector Paper on: ISIC Rev.4 78 Employment activities (paper),N - Administrative and support service activities,78 - Employment activities,"Oslo, Norway",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2062.pdf
2009,Oslo,Paper,Revisited Sector Paper on: NACE / ISIC 80 Security and Investigation activities (paper),N - Administrative and support service activities,80 - Security and investigation activities,"Vizner, Ruth",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2064.pdf
2009,Oslo,Paper,Revisited Sector Paper on: NACE / ISIC 80 Security and Investigation activities (paper),N - Administrative and support service activities,80 - Security and investigation activities,"Lorenz, Susanne",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2064.pdf
2009,Oslo,Presentation,Revisited Sector Papers (ppp),Cross cutting,Cross cutting,"Ducharme, Louis Marc",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2057.pdf
2009,Oslo,Paper,Sector Paper On Industry ISIC 61 Telecommunications (paper),J - Information and communication,61 - Telecommunications,"Camus, Benjamin",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2002.pdf
